PARTICIPANTIDENTIFIER,time,action,p_send
MDH-4147-1035,2024-07-01 20:00:00+00:00,0,0.04081819886905231
MDH-4149-0181,2024-07-01 20:00:00+00:00,0,0.4183835848000131
MDH-4151-4294,2024-07-01 21:00:00+00:00,0,0.03755134704134471
MDH-4158-8436,2024-07-01 19:00:00+00:00,0,0.3908123024225544
MDH-4177-1143,2024-07-01 20:00:00+00:00,0,0.8820028968641104
MDH-4186-9916,2024-07-01 20:00:00+00:00,0,0.04205723058300331
MDH-4211-6649,2024-07-01 23:00:00+00:00,0,0.24948718308740697
MDH-4226-6309,2024-07-01 19:00:00+00:00,0,0.14997093213556245
MDH-4235-8718,2024-07-01 21:00:00+00:00,1,0.8219088066979499
MDH-4262-5950,2024-07-01 19:00:00+00:00,1,0.785692016893428
MDH-4278-2225,2024-07-01 19:00:00+00:00,1,0.7921880190614041
MDH-4291-3662,2024-07-01 20:00:00+00:00,0,0.3448439156211266
MDH-4294-8860,2024-07-01 20:00:00+00:00,0,0.27482937103872873
MDH-4295-7407,2024-07-01 19:00:00+00:00,0,0.038818526390397144
MDH-4296-3822,2024-07-01 19:00:00+00:00,0,0.15749484541709707
MDH-4297-1255,2024-07-01 21:00:00+00:00,0,0.24929806496048268
MDH-4345-3118,2024-07-01 19:00:00+00:00,0,0.24557012512004472
MDH-4355-0622,2024-07-01 21:00:00+00:00,1,0.24584812808229195
MDH-4360-5064,2024-07-01 19:00:00+00:00,0,0.4609251908949788
